id,userid,username,createdDate,conversationId,tweetText,retweet,reply,like,quotes,isRetweet,repliedToUserId,repliedToUsername,replyTweetId,toxicityScore,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
6675548353,2971636880,testUsername,2022-01-24 01:16:51,6988111565,some text of a tweet,0,0,0,0,False,1452379375,replyUsername,4837191195,0.263611,38,35.06,50.0,90.72,74.74,12.67,10.53,84.21,52.63,10.53,7.89,2.63,2.63,2.63,0.0,0.0,2.63,5.26,7.89,15.79,2.63,5.26,5.26,21.05,5.26,2.63,2.63,0.0,0.0,2.63,2.63,0.0,0.0,0.0,0.0,10.53,0.0,2.63,0.0,2.63,15.79,7.89,0.0,0.0,2.63,0.0,7.89,0.0,0.0,0.0,0.0,2.63,0.0,2.63,0.0,0.0,2.63,2.63,0.0,0.0,0.0,0.0,0.0,18.42,0.0,10.53,2.63,2.63,5.26,2.63,2.63,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,7.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89
4837191195,1452379375,testUsername,2022-01-24 00:16:08,6988111565,some text of a tweet,0,1,0,0,False,2971636880,replyUsername,1903662831,0.020269485,9,4.69,98.62,1.0,25.77,9.0,44.44,77.78,44.44,11.11,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,11.11,11.11,11.11,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,11.11,0.0,11.11,22.22,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33
8937285664,2422341169,testUsername,2022-01-23 16:56:42,6988111565,some text of a tweet,0,0,1,0,False,2996888908,replyUsername,6988111565,0.16035037,37,95.42,94.74,1.0,75.85,18.5,13.51,70.27,40.54,13.51,5.41,0.0,0.0,0.0,2.7,2.7,8.11,5.41,16.22,5.41,0.0,0.0,0.0,16.22,0.0,0.0,0.0,0.0,0.0,2.7,2.7,0.0,0.0,0.0,0.0,16.22,0.0,2.7,0.0,8.11,5.41,2.7,0.0,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,5.41,2.7,0.0,0.0,2.7,10.81,2.7,0.0,8.11,0.0,0.0,2.7,13.51,2.7,2.7,0.0,2.7,0.0,2.7,0.0,0.0,0.0,0.0,0.0,5.41,0.0,5.41,0.0,2.7,0.0,21.62,5.41,2.7,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,10.81
8416900871,983057358,testUsername,2022-01-23 06:47:14,6988111565,some text of a tweet,0,0,0,0,False,5937136858,replyUsername,7014168807,0.020824814,23,47.75,50.0,27.39,93.61,7.67,26.09,56.52,34.78,8.7,4.35,4.35,0.0,0.0,0.0,0.0,4.35,4.35,4.35,8.7,13.04,0.0,0.0,13.04,0.0,0.0,0.0,13.04,0.0,4.35,4.35,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,4.35,4.35,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,4.35,0.0,0.0,4.35,13.04,0.0,13.04,4.35,4.35,4.35,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.13,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,21.74
8211584561,983057358,testUsername,2022-01-23 06:43:21,6988111565,some text of a tweet,0,0,0,0,False,2111017046,replyUsername,8726272096,0.119228795,27,12.53,13.32,15.12,88.52,9.0,14.81,81.48,48.15,14.81,7.41,7.41,0.0,0.0,0.0,0.0,7.41,3.7,3.7,18.52,3.7,3.7,3.7,22.22,3.7,0.0,0.0,0.0,3.7,11.11,7.41,3.7,0.0,3.7,0.0,7.41,0.0,3.7,0.0,3.7,14.81,0.0,0.0,3.7,0.0,3.7,7.41,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,3.7,3.7,0.0,0.0,3.7,7.41,3.7,3.7,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,11.11
8822802714,600834775,testUsername,2022-01-22 16:30:32,6988111565,some text of a tweet,0,0,0,0,False,3519964886,replyUsername,5197445257,0.81344116,17,27.29,99.0,6.2,1.0,17.0,11.76,82.35,64.71,23.53,17.65,0.0,0.0,11.76,5.88,0.0,5.88,5.88,17.65,11.76,0.0,17.65,0.0,23.53,5.88,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0.0,5.88,0.0,23.53,0.0,0.0,0.0,5.88,11.76,0.0,0.0,5.88,5.88,0.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.53,5.88,11.76,5.88,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.18,5.88,5.88,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,17.65
7512291516,9148704021,testUsername,2022-01-22 00:34:46,6988111565,some text of a tweet,0,1,0,0,False,2996888908,replyUsername,6988111565,0.020130653,7,93.26,92.33,1.0,25.77,7.0,14.29,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0,0.0,71.43,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14
209843671,2545623799,testUsername,2022-01-21 22:32:43,6988111565,some text of a tweet,0,0,0,0,False,1428380408,replyUsername,8271344906,0.42092466,19,77.17,70.08,4.05,1.0,9.5,36.84,73.68,31.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,5.26,10.53,5.26,5.26,0.0,21.05,0.0,0.0,0.0,0.0,10.53,5.26,0.0,5.26,0.0,5.26,0.0,10.53,0.0,5.26,0.0,5.26,21.05,5.26,5.26,0.0,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0,5.26,5.26,0.0,0.0,15.79,0.0,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,5.26,0.0,0.0,0.0,0.0,31.58,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79
721665758,4464446017,testUsername,2022-01-21 21:55:22,6988111565,some text of a tweet,0,0,0,0,False,1428380408,replyUsername,8271344906,0.008746422,11,93.26,81.84,85.21,25.77,11.0,27.27,63.64,27.27,9.09,9.09,9.09,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,9.09,0.0,0.0,0.0,18.18,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,9.09,0.0,9.09,9.09,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,9.09,36.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,27.27
3105565149,5112135968,testUsername,2022-01-21 14:22:49,6988111565,some text of a tweet,0,0,1,0,False,7849114353,replyUsername,3932641640,0.034104515,29,41.01,75.49,26.55,85.87,14.5,27.59,68.97,37.93,13.79,3.45,0.0,0.0,0.0,0.0,3.45,10.34,3.45,3.45,6.9,3.45,6.9,0.0,24.14,0.0,0.0,3.45,0.0,3.45,3.45,3.45,0.0,0.0,0.0,0.0,6.9,0.0,3.45,0.0,3.45,3.45,3.45,0.0,0.0,0.0,0.0,0.0,3.45,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,3.45,0.0,0.0,0.0,0.0,0.0,17.24,0.0,13.79,3.45,6.9,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.69,6.9,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34
1131439595,1256116915,testUsername,2022-01-21 00:53:41,6988111565,some text of a tweet,0,0,0,0,False,9615857886,replyUsername,5537960441,0.021518974,14,97.73,50.0,99.0,25.77,14.0,14.29,64.29,35.71,7.14,7.14,7.14,0.0,0.0,0.0,0.0,0.0,7.14,14.29,0.0,7.14,0.0,0.0,7.14,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,7.14,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,7.14,7.14,0.0,28.57,7.14,14.29,7.14,0.0,7.14,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14,0.0,7.14,0.0,0.0,0.0,14.29,7.14,0.0,0.0,0.0,28.57
5891261782,1256116915,testUsername,2022-01-21 00:52:10,6988111565,some text of a tweet,0,0,0,0,False,6677427519,replyUsername,4442168991,0.62792164,52,28.63,83.19,5.76,98.66,13.0,21.15,75.0,40.38,11.54,9.62,0.0,0.0,5.77,0.0,3.85,1.92,3.85,7.69,9.62,7.69,9.62,1.92,21.15,3.85,0.0,1.92,0.0,1.92,9.62,7.69,1.92,0.0,1.92,0.0,13.46,0.0,1.92,0.0,1.92,13.46,1.92,1.92,1.92,5.77,1.92,5.77,3.85,3.85,0.0,0.0,5.77,3.85,0.0,0.0,1.92,7.69,1.92,0.0,0.0,3.85,1.92,3.85,15.38,0.0,5.77,0.0,5.77,0.0,0.0,1.92,0.0,1.92,0.0,0.0,3.85,1.92,0.0,1.92,0.0,0.0,34.62,5.77,1.92,0.0,1.92,1.92,0.0,1.92,0.0,3.85,0.0,17.31
5662515902,8821079333,testUsername,2022-01-20 21:31:32,6988111565,some text of a tweet,0,0,1,0,False,3404181680,replyUsername,2906198739,0.031185975,10,93.26,84.14,1.0,25.77,10.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
3640941564,871500699,testUsername,2022-01-20 03:58:51,6988111565,some text of a tweet,0,1,0,0,False,2996888908,replyUsername,6988111565,0.24242763,30,52.71,99.0,1.0,99.0,15.0,20.0,90.0,56.67,23.33,16.67,0.0,0.0,16.67,0.0,0.0,6.67,6.67,13.33,13.33,3.33,0.0,0.0,23.33,0.0,0.0,0.0,0.0,10.0,13.33,13.33,0.0,0.0,0.0,0.0,26.67,0.0,3.33,0.0,3.33,16.67,0.0,0.0,3.33,0.0,10.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,3.33,0.0,3.33,3.33,0.0,16.67,0.0,3.33,0.0,3.33,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.33,6.67,3.33,0.0,0.0,0.0,0.0,0.0,3.33,3.33,0.0,6.67
7446208837,4347356786,testUsername,2022-01-20 01:32:43,6988111565,some text of a tweet,0,0,0,0,False,2996888908,replyUsername,6988111565,0.5818954,19,64.39,85.38,4.05,25.77,9.5,5.26,78.95,47.37,5.26,5.26,0.0,0.0,5.26,0.0,0.0,0.0,10.53,10.53,15.79,0.0,10.53,5.26,21.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,0.0,5.26,0.0,5.26,5.26,0.0,0.0,5.26,5.26,0.0,5.26,5.26,0.0,0.0,0.0,15.79,0.0,5.26,0.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,5.26,10.53,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,31.58,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,10.53
2779712110,7896779543,testUsername,2022-01-19 20:43:58,6988111565,some text of a tweet,0,0,0,0,False,2996888908,replyUsername,6988111565,0.44129625,34,90.07,99.0,28.81,1.76,11.33,14.71,79.41,50.0,11.76,11.76,0.0,0.0,11.76,0.0,0.0,0.0,8.82,14.71,8.82,0.0,5.88,0.0,11.76,2.94,0.0,0.0,0.0,0.0,2.94,0.0,2.94,0.0,2.94,0.0,20.59,0.0,5.88,0.0,5.88,5.88,0.0,2.94,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,2.94,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,2.94,14.71,8.82,2.94,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71,5.88,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,5.88
1229367564,7731606174,testUsername,2022-01-19 19:04:23,6988111565,some text of a tweet,0,0,0,0,False,327027861,replyUsername,3122947504,0.34388447,11,80.14,50.0,31.94,25.77,11.0,27.27,63.64,45.45,9.09,9.09,9.09,0.0,0.0,0.0,0.0,0.0,0.0,18.18,9.09,9.09,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27
6071820222,7327729599,testUsername,2022-01-19 18:42:19,6988111565,some text of a tweet,0,0,0,0,False,3404181680,replyUsername,2906198739,0.23628397,5,93.26,97.69,1.0,25.77,5.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
